Nr.	Pos. [°2Th.]	Q [1/Å]	Iberechn. [cts]	Iback [cts]	Std.Abw.	d-Werte	CT [s]	Intensity [Counts]
3602	66.8276	4.4918			19.2687	1.3988	32.8950	371.2840
3603	66.8406	4.4926			19.7737	1.3986	32.8950	391.0000
3604	66.8536	4.4934			19.5896	1.3983	32.8950	383.7519
3605	66.8666	4.4941			19.0956	1.3981	32.8950	364.6401
3606	66.8796	4.4949			19.3132	1.3978	32.8950	373.0000
3607	66.8926	4.4957			19.4608	1.3976	32.8950	378.7243
3608	66.9056	4.4964			19.9908	1.3974	32.8950	399.6307
3609	66.9186	4.4972			19.9849	1.3971	32.8950	399.3958
3610	66.9316	4.4980			19.5875	1.3969	32.8950	383.6688
3611	66.9446	4.4988			19.2454	1.3966	32.8950	370.3848
3612	66.9576	4.4995			20.3140	1.3964	32.8950	412.6589
3613	66.9706	4.5003			20.3680	1.3962	32.8950	414.8552
3614	66.9836	4.5011			20.7915	1.3959	32.8950	432.2872
3615	66.9966	4.5018			20.3481	1.3957	32.8950	414.0435
3616	67.0096	4.5026			19.9588	1.3955	32.8950	398.3556
3617	67.0226	4.5034			20.2427	1.3952	32.8950	409.7670
3618	67.0356	4.5042			19.4622	1.3950	32.8950	378.7780
3619	67.0486	4.5049			19.5022	1.3947	32.8950	380.3363
3620	67.0616	4.5057			20.2011	1.3945	32.8950	408.0853
3621	67.0746	4.5065			19.7930	1.3943	32.8950	391.7626
3622	67.0876	4.5072			20.5427	1.3940	32.8950	422.0014
3623	67.1006	4.5080			20.2995	1.3938	32.8950	412.0705
3624	67.1136	4.5088			21.4411	1.3935	32.8950	459.7208
3625	67.1266	4.5096			21.7591	1.3933	32.8950	473.4572
3626	67.1396	4.5103			22.0144	1.3931	32.8950	484.6328
3627	67.1526	4.5111			22.4799	1.3928	32.8950	505.3466
3628	67.1656	4.5119			23.7766	1.3926	32.8950	565.3275
3629	67.1786	4.5126			22.5636	1.3924	32.8950	509.1144
3630	67.1916	4.5134			23.8644	1.3921	32.8950	569.5091
3631	67.2046	4.5142			25.4669	1.3919	32.8950	648.5625
3632	67.2176	4.5150			24.4837	1.3916	32.8950	599.4504
3633	67.2306	4.5157			24.3949	1.3914	32.8950	595.1134
3634	67.2436	4.5165			25.0855	1.3912	32.8950	629.2815
3635	67.2566	4.5173			24.9881	1.3909	32.8950	624.4036
3636	67.2696	4.5180			25.2768	1.3907	32.8950	638.9187
3637	67.2826	4.5188			25.3710	1.3905	32.8950	643.6900
3638	67.2956	4.5196			26.0865	1.3902	32.8950	680.5030
3639	67.3086	4.5203			26.6661	1.3900	32.8950	711.0796
3640	67.3216	4.5211			27.2665	1.3897	32.8950	743.4601
3641	67.3346	4.5219			28.0801	1.3895	32.8950	788.4920
3642	67.3476	4.5227			28.3940	1.3893	32.8950	806.2204
3643	67.3606	4.5234			29.8615	1.3890	32.8950	891.7074
3644	67.3736	4.5242			31.9933	1.3888	32.8950	1023.5727
3645	67.3866	4.5250			32.6614	1.3886	32.8950	1066.7642
3646	67.3996	4.5257			35.5219	1.3883	32.8950	1261.8019
3647	67.4126	4.5265			38.9214	1.3881	32.8950	1514.8745
3648	67.4256	4.5273			42.5045	1.3879	32.8950	1806.6322
3649	67.4386	4.5280			46.7888	1.3876	32.8950	2189.1923
3650	67.4516	4.5288			51.9908	1.3874	32.8950	2703.0484
3651	67.4646	4.5296			60.3157	1.3871	32.8950	3637.9804
3652	67.4776	4.5304			68.9264	1.3869	32.8950	4750.8435
3653	67.4906	4.5311			77.2857	1.3867	32.8950	5973.0763
3654	67.5036	4.5319			86.4398	1.3864	32.8950	7471.8318
3655	67.5166	4.5327			90.7521	1.3862	32.8950	8235.9478
3656	67.5296	4.5334			88.6180	1.3860	32.8950	7853.1546
3657	67.5426	4.5342			80.6591	1.3857	32.8950	6505.8983
3658	67.5556	4.5350			69.6705	1.3855	32.8950	4853.9803
3659	67.5686	4.5357			59.1812	1.3853	32.8950	3502.4178
3660	67.5816	4.5365			51.4301	1.3850	32.8950	2645.0584
3661	67.5946	4.5373			47.2035	1.3848	32.8950	2228.1664
3662	67.6076	4.5380			44.8467	1.3846	32.8950	2011.2287
3663	67.6206	4.5388			43.2350	1.3843	32.8950	1869.2644
3664	67.6336	4.5396			44.4663	1.3841	32.8950	1977.2476
3665	67.6466	4.5404			47.1210	1.3839	32.8950	2220.3915
3666	67.6596	4.5411			50.7763	1.3836	32.8950	2578.2298
3667	67.6726	4.5419			55.2611	1.3834	32.8950	3053.7863
3668	67.6856	4.5427			60.1532	1.3832	32.8950	3618.4029
3669	67.6986	4.5434			64.6163	1.3829	32.8950	4175.2710
3670	67.7116	4.5442			65.8651	1.3827	32.8950	4338.2050
3671	67.7246	4.5450			62.7544	1.3824	32.8950	3938.1181
3672	67.7376	4.5457			56.9536	1.3822	32.8950	3243.7117
3673	67.7506	4.5465			50.1314	1.3820	32.8950	2513.1618
3674	67.7636	4.5473			43.2602	1.3817	32.8950	1871.4414
3675	67.7766	4.5480			37.9306	1.3815	32.8950	1438.7289
3676	67.7896	4.5488			34.3325	1.3813	32.8950	1178.7196
3677	67.8026	4.5496			31.7099	1.3810	32.8950	1005.5177
3678	67.8156	4.5503			29.8233	1.3808	32.8950	889.4318
3679	67.8286	4.5511			28.8075	1.3806	32.8950	829.8733
3680	67.8416	4.5519			27.4509	1.3804	32.8950	753.5494
3681	67.8546	4.5526			25.6580	1.3801	32.8950	658.3310
3682	67.8676	4.5534			25.5117	1.3799	32.8950	650.8477
3683	67.8806	4.5542			25.1712	1.3797	32.8950	633.5875
3684	67.8936	4.5549			23.8640	1.3794	32.8950	569.4909
3685	67.9066	4.5557			23.4924	1.3792	32.8950	551.8925
3686	67.9196	4.5565			23.5993	1.3790	32.8950	556.9267
3687	67.9326	4.5573			23.2983	1.3787	32.8950	542.8128
3688	67.9456	4.5580			22.3776	1.3785	32.8950	500.7581
3689	67.9586	4.5588			22.0576	1.3783	32.8950	486.5373
3690	67.9716	4.5596			21.9442	1.3780	32.8950	481.5489
3691	67.9846	4.5603			21.3307	1.3778	32.8950	455.0000
3692	67.9976	4.5611			21.1177	1.3776	32.8950	445.9575
3693	68.0106	4.5619			20.9977	1.3773	32.8950	440.9049
3694	68.0236	4.5626			20.9202	1.3771	32.8950	437.6552
3695	68.0366	4.5634			20.4621	1.3769	32.8950	418.6972
3696	68.0496	4.5642			21.3552	1.3766	32.8950	456.0450
3697	68.0626	4.5649			21.4341	1.3764	32.8950	459.4198
3698	68.0756	4.5657			21.1458	1.3762	32.8950	447.1449
3699	68.0886	4.5665			20.6458	1.3759	32.8950	426.2489
3700	68.1016	4.5672			19.9290	1.3757	32.8950	397.1635
3701	68.1146	4.5680			20.2525	1.3755	32.8950	410.1622
3702	68.1276	4.5688			20.2883	1.3753	32.8950	411.6164
3703	68.1406	4.5695			20.3602	1.3750	32.8950	414.5366
3704	68.1536	4.5703			21.2972	1.3748	32.8950	453.5687
3705	68.1666	4.5711			20.4256	1.3746	32.8950	417.2034
3706	68.1796	4.5718			20.7227	1.3743	32.8950	429.4321
3707	68.1926	4.5726			20.2490	1.3741	32.8950	410.0223
3708	68.2056	4.5734			19.5481	1.3739	32.8950	382.1279
3709	68.2186	4.5741			19.4733	1.3736	32.8950	379.2081
3710	68.2316	4.5749			19.4580	1.3734	32.8950	378.6128
3711	68.2446	4.5757			19.3278	1.3732	32.8950	373.5647
3712	68.2576	4.5764			19.3585	1.3729	32.8950	374.7517
3713	68.2706	4.5772			19.3448	1.3727	32.8950	374.2205
3714	68.2836	4.5780			19.9683	1.3725	32.8950	398.7322
3715	68.2966	4.5787			19.7765	1.3723	32.8950	391.1087
3716	68.3096	4.5795			19.7138	1.3720	32.8950	388.6341
3717	68.3226	4.5802			20.1598	1.3718	32.8950	406.4158
3718	68.3356	4.5810			20.3027	1.3716	32.8950	412.1987
3719	68.3486	4.5818			19.5068	1.3713	32.8950	380.5162
3720	68.3616	4.5825			18.8117	1.3711	32.8950	353.8800
3721	68.3746	4.5833			19.2891	1.3709	32.8950	372.0683
3722	68.3876	4.5841			19.5542	1.3707	32.8950	382.3672
3723	68.4006	4.5848			19.4540	1.3704	32.8950	378.4589
3724	68.4136	4.5856			20.5738	1.3702	32.8950	423.2816
3725	68.4266	4.5864			19.8811	1.3700	32.8950	395.2600
3726	68.4396	4.5871			19.4636	1.3697	32.8950	378.8323
3727	68.4526	4.5879			18.0661	1.3695	32.8950	326.3834
3728	68.4656	4.5887			18.4130	1.3693	32.8950	339.0391
3729	68.4786	4.5894			18.4758	1.3691	32.8950	341.3569
3730	68.4916	4.5902			19.4420	1.3688	32.8950	377.9897
3731	68.5046	4.5910			18.8477	1.3686	32.8950	355.2346
3732	68.5176	4.5917			19.2275	1.3684	32.8950	369.6982
3733	68.5306	4.5925			18.6465	1.3681	32.8950	347.6910
3734	68.5436	4.5933			18.6794	1.3679	32.8950	348.9201
3735	68.5566	4.5940			18.9341	1.3677	32.8950	358.5011
3736	68.5696	4.5948			18.9225	1.3675	32.8950	358.0598
3737	68.5826	4.5956			19.0678	1.3672	32.8950	363.5816
3738	68.5956	4.5963			19.4135	1.3670	32.8950	376.8848
3739	68.6086	4.5971			17.9826	1.3668	32.8950	323.3747
3740	68.6216	4.5978			19.0296	1.3666	32.8950	362.1245
3741	68.6346	4.5986			19.2731	1.3663	32.8950	371.4529
3742	68.6476	4.5994			18.2069	1.3661	32.8950	331.4899
3743	68.6606	4.6001			19.2007	1.3659	32.8950	368.6659
3744	68.6736	4.6009			19.4315	1.3656	32.8950	377.5824
3745	68.6866	4.6017			19.8536	1.3654	32.8950	394.1669
3746	68.6996	4.6024			18.9292	1.3652	32.8950	358.3156
3747	68.7126	4.6032			18.9993	1.3650	32.8950	360.9725
3748	68.7256	4.6040			18.8576	1.3647	32.8950	355.6099
3749	68.7386	4.6047			18.2458	1.3645	32.8950	332.9088
3750	68.7516	4.6055			18.0665	1.3643	32.8950	326.3974
3751	68.7646	4.6062			18.4243	1.3641	32.8950	339.4530
3752	68.7776	4.6070			18.3720	1.3638	32.8950	337.5300
3753	68.7906	4.6078			17.7313	1.3636	32.8950	314.3977
3754	68.8036	4.6085			18.3974	1.3634	32.8950	338.4635
3755	68.8166	4.6093			18.8352	1.3632	32.8950	354.7650
3756	68.8296	4.6101			18.6574	1.3629	32.8950	348.0991
3757	68.8426	4.6108			18.7701	1.3627	32.8950	352.3182
3758	68.8556	4.6116			18.8606	1.3625	32.8950	355.7219
3759	68.8686	4.6124			18.7164	1.3623	32.8950	350.3042
3760	68.8816	4.6131			19.2839	1.3620	32.8950	371.8698
3761	68.8946	4.6139			18.2634	1.3618	32.8950	333.5508
3762	68.9076	4.6146			18.3083	1.3616	32.8950	335.1951
3763	68.9206	4.6154			18.9768	1.3613	32.8950	360.1180
3764	68.9336	4.6162			19.3807	1.3611	32.8950	375.6107
3765	68.9466	4.6169			19.0706	1.3609	32.8950	363.6890
3766	68.9596	4.6177			19.3130	1.3607	32.8950	372.9905
3767	68.9726	4.6185			19.5865	1.3605	32.8950	383.6326
3768	68.9856	4.6192			19.0644	1.3602	32.8950	363.4517
3769	68.9986	4.6200			18.1705	1.3600	32.8950	330.1664
3770	69.0116	4.6207			18.0399	1.3598	32.8950	325.4396
3771	69.0246	4.6215			18.4201	1.3596	32.8950	339.3007
3772	69.0376	4.6223			19.3279	1.3593	32.8950	373.5663
3773	69.0506	4.6230			18.7508	1.3591	32.8950	351.5933
3774	69.0636	4.6238			18.3393	1.3589	32.8950	336.3311
3775	69.0766	4.6246			19.1928	1.3587	32.8950	368.3627
3776	69.0896	4.6253			19.2603	1.3584	32.8950	370.9609
3777	69.1026	4.6261			18.6619	1.3582	32.8950	348.2658
3778	69.1156	4.6268			18.3705	1.3580	32.8950	337.4765
3779	69.1286	4.6276			18.7040	1.3578	32.8950	349.8382
3780	69.1416	4.6284			19.0395	1.3575	32.8950	362.5036
3781	69.1546	4.6291			19.1301	1.3573	32.8950	365.9621
3782	69.1676	4.6299			18.9048	1.3571	32.8950	357.3897
3783	69.1806	4.6307			18.5486	1.3569	32.8950	344.0523
3784	69.1936	4.6314			18.4324	1.3566	32.8950	339.7526
3785	69.2066	4.6322			18.6860	1.3564	32.8950	349.1659
3786	69.2196	4.6329			19.0584	1.3562	32.8950	363.2237
3787	69.2326	4.6337			19.0570	1.3560	32.8950	363.1708
3788	69.2456	4.6345			19.0199	1.3558	32.8950	361.7577
3789	69.2586	4.6352			18.6915	1.3555	32.8950	349.3711
3790	69.2716	4.6360			18.4938	1.3553	32.8950	342.0219
3791	69.2846	4.6367			18.3068	1.3551	32.8950	335.1385
3792	69.2976	4.6375			18.0384	1.3549	32.8950	325.3836
3793	69.3106	4.6383			18.8210	1.3546	32.8950	354.2293
3794	69.3236	4.6390			19.4836	1.3544	32.8950	379.6120
3795	69.3366	4.6398			18.8432	1.3542	32.8950	355.0664
3796	69.3496	4.6406			18.6094	1.3540	32.8950	346.3110
3797	69.3626	4.6413			18.8936	1.3538	32.8950	356.9665
3798	69.3756	4.6421			18.5991	1.3535	32.8950	345.9251
3799	69.3886	4.6428			18.4313	1.3533	32.8950	339.7117
3800	69.4016	4.6436			18.2605	1.3531	32.8950	333.4458
3801	69.4146	4.6444			19.5616	1.3529	32.8950	382.6572
3802	69.4276	4.6451			19.4683	1.3526	32.8950	379.0139
3803	69.4406	4.6459			18.7195	1.3524	32.8950	350.4199
3804	69.4536	4.6466			18.4086	1.3522	32.8950	338.8762
3805	69.4666	4.6474			18.0441	1.3520	32.8950	325.5891
3806	69.4796	4.6482			17.6317	1.3518	32.8950	310.8776
3807	69.4926	4.6489			18.1626	1.3515	32.8950	329.8787
3808	69.5056	4.6497			18.0349	1.3513	32.8950	325.2578
3809	69.5186	4.6504			18.3544	1.3511	32.8950	336.8855
3810	69.5316	4.6512			18.7075	1.3509	32.8950	349.9703
3811	69.5446	4.6520			18.5113	1.3507	32.8950	342.6677
3812	69.5576	4.6527			18.3272	1.3504	32.8950	335.8855
3813	69.5706	4.6535			18.9507	1.3502	32.8950	359.1293
3814	69.5836	4.6542			18.1886	1.3500	32.8950	330.8237
3815	69.5966	4.6550			18.7333	1.3498	32.8950	350.9380
3816	69.6096	4.6558			18.8835	1.3496	32.8950	356.5856
3817	69.6226	4.6565			18.8871	1.3493	32.8950	356.7244
3818	69.6356	4.6573			18.2854	1.3491	32.8950	334.3547
3819	69.6486	4.6580			18.0983	1.3489	32.8950	327.5489
3820	69.6616	4.6588			18.9307	1.3487	32.8950	358.3717
3821	69.6746	4.6596			18.1428	1.3484	32.8950	329.1615
3822	69.6876	4.6603			18.4767	1.3482	32.8950	341.3899
3823	69.7006	4.6611			18.8271	1.3480	32.8950	354.4610
3824	69.7136	4.6618			18.3212	1.3478	32.8950	335.6649
3825	69.7266	4.6626			18.2436	1.3476	32.8950	332.8273
3826	69.7396	4.6634			19.0253	1.3474	32.8950	361.9620
3827	69.7526	4.6641			18.4470	1.3471	32.8950	340.2921
3828	69.7656	4.6649			17.9581	1.3469	32.8950	322.4921
3829	69.7786	4.6656			18.4542	1.3467	32.8950	340.5573
3830	69.7916	4.6664			19.2840	1.3465	32.8950	371.8726
3831	69.8046	4.6672			18.8425	1.3463	32.8950	355.0413
3832	69.8176	4.6679			18.8676	1.3460	32.8950	355.9876
3833	69.8306	4.6687			19.4044	1.3458	32.8950	376.5322
3834	69.8436	4.6694			19.1909	1.3456	32.8950	368.2898
3835	69.8566	4.6702			19.0078	1.3454	32.8950	361.2948
3836	69.8696	4.6709			18.3658	1.3452	32.8950	337.3010
3837	69.8826	4.6717			18.2277	1.3449	32.8950	332.2479
3838	69.8956	4.6725			18.2209	1.3447	32.8950	332.0000
3839	69.9086	4.6732			19.0101	1.3445	32.8950	361.3821
3840	69.9216	4.6740			18.2266	1.3443	32.8950	332.2106
3841	69.9346	4.6747			18.8428	1.3441	32.8950	355.0521
3842	69.9476	4.6755			18.4213	1.3439	32.8950	339.3431
3843	69.9606	4.6763			18.5243	1.3436	32.8950	343.1495
3844	69.9736	4.6770			17.2617	1.3434	32.8950	297.9653
3845	69.9866	4.6778			18.3909	1.3432	32.8950	338.2262
3846	69.9996	4.6785			18.8953	1.3430	32.8950	357.0336
3847	70.0126	4.6793			18.5446	1.3428	32.8950	343.9014
3848	70.0256	4.6800			18.5557	1.3425	32.8950	344.3156
3849	70.0386	4.6808			17.9463	1.3423	32.8950	322.0689
3850	70.0516	4.6816			18.3637	1.3421	32.8950	337.2261
3851	70.0646	4.6823			18.7507	1.3419	32.8950	351.5895
3852	70.0776	4.6831			18.3262	1.3417	32.8950	335.8484
3853	70.0906	4.6838			18.4275	1.3415	32.8950	339.5721
3854	70.1036	4.6846			18.9250	1.3412	32.8950	358.1565
3855	70.1166	4.6854			18.5885	1.3410	32.8950	345.5330
3856	70.1296	4.6861			19.0390	1.3408	32.8950	362.4854
3857	70.1426	4.6869			18.9838	1.3406	32.8950	360.3853
3858	70.1556	4.6876			18.8558	1.3404	32.8950	355.5407
3859	70.1686	4.6884			17.9814	1.3402	32.8950	323.3312
3860	70.1816	4.6891			18.2873	1.3399	32.8950	334.4242
3861	70.1946	4.6899			18.9762	1.3397	32.8950	360.0977
3862	70.2076	4.6907			19.1572	1.3395	32.8950	367.0000
3863	70.2206	4.6914			18.8170	1.3393	32.8950	354.0789
3864	70.2336	4.6922			19.0106	1.3391	32.8950	361.4027
3865	70.2466	4.6929			19.0971	1.3389	32.8950	364.6989
3866	70.2596	4.6937			18.6385	1.3386	32.8950	347.3931
3867	70.2726	4.6944			18.6195	1.3384	32.8950	346.6844
3868	70.2856	4.6952			18.7013	1.3382	32.8950	349.7391
3869	70.2986	4.6959			18.5816	1.3380	32.8950	345.2769
3870	70.3116	4.6967			19.0084	1.3378	32.8950	361.3180
3871	70.3246	4.6975			18.9838	1.3376	32.8950	360.3858
3872	70.3376	4.6982			18.4120	1.3374	32.8950	339.0034
3873	70.3506	4.6990			18.9024	1.3371	32.8950	357.2991
3874	70.3636	4.6997			18.7737	1.3369	32.8950	352.4508
3875	70.3766	4.7005			18.5952	1.3367	32.8950	345.7808
3876	70.3896	4.7012			18.7975	1.3365	32.8950	353.3468
3877	70.4026	4.7020			18.9196	1.3363	32.8950	357.9526
3878	70.4156	4.7028			18.7150	1.3361	32.8950	350.2507
3879	70.4286	4.7035			18.4544	1.3358	32.8950	340.5639
3880	70.4416	4.7043			18.2006	1.3356	32.8950	331.2611
3881	70.4546	4.7050			19.1607	1.3354	32.8950	367.1338
3882	70.4676	4.7058			19.9193	1.3352	32.8950	396.7794
3883	70.4806	4.7065			19.3821	1.3350	32.8950	375.6655
3884	70.4936	4.7073			19.2491	1.3348	32.8950	370.5283
3885	70.5066	4.7080			18.9451	1.3346	32.8950	358.9176
3886	70.5196	4.7088			18.7824	1.3343	32.8950	352.7776
3887	70.5326	4.7096			18.8599	1.3341	32.8950	355.6970
3888	70.5456	4.7103			18.3432	1.3339	32.8950	336.4720
3889	70.5586	4.7111			18.2159	1.3337	32.8950	331.8181
3890	70.5716	4.7118			18.3877	1.3335	32.8950	338.1083
3891	70.5846	4.7126			18.2111	1.3333	32.8950	331.6424
3892	70.5976	4.7133			18.6890	1.3331	32.8950	349.2769
3893	70.6106	4.7141			19.0880	1.3329	32.8950	364.3534
3894	70.6236	4.7148			18.9432	1.3326	32.8950	358.8463
3895	70.6366	4.7156			18.1538	1.3324	32.8950	329.5619
3896	70.6496	4.7164			17.9868	1.3322	32.8950	323.5262
3897	70.6626	4.7171			18.2506	1.3320	32.8950	333.0843
3898	70.6756	4.7179			18.5470	1.3318	32.8950	343.9916
3899	70.6886	4.7186			18.5905	1.3316	32.8950	345.6058
3900	70.7016	4.7194			18.6387	1.3314	32.8950	347.4017
3901	70.7146	4.7201			19.5091	1.3311	32.8950	380.6067
3902	70.7276	4.7209			18.9859	1.3309	32.8950	360.4654
3903	70.7406	4.7216			19.0268	1.3307	32.8950	362.0179
3904	70.7536	4.7224			18.9954	1.3305	32.8950	360.8254
3905	70.7666	4.7231			19.2272	1.3303	32.8950	369.6834
3906	70.7796	4.7239			19.0182	1.3301	32.8950	361.6923
3907	70.7926	4.7247			18.7076	1.3299	32.8950	349.9739
3908	70.8056	4.7254			18.5758	1.3297	32.8950	345.0592
3909	70.8186	4.7262			17.9418	1.3294	32.8950	321.9072
3910	70.8316	4.7269			18.5291	1.3292	32.8950	343.3265
3911	70.8446	4.7277			19.2915	1.3290	32.8950	372.1615
3912	70.8576	4.7284			18.1911	1.3288	32.8950	330.9177
3913	70.8706	4.7292			19.1016	1.3286	32.8950	364.8730
3914	70.8836	4.7299			18.8600	1.3284	32.8950	355.6985
3915	70.8966	4.7307			19.4464	1.3282	32.8950	378.1641
3916	70.9096	4.7314			19.3727	1.3280	32.8950	375.2998
3917	70.9226	4.7322			18.8414	1.3278	32.8950	355.0000
3918	70.9356	4.7330			18.8236	1.3275	32.8950	354.3284
3919	70.9486	4.7337			18.6850	1.3273	32.8950	349.1292
3920	70.9616	4.7345			18.5141	1.3271	32.8950	342.7710
3921	70.9746	4.7352			18.4945	1.3269	32.8950	342.0456
3922	70.9876	4.7360			18.6819	1.3267	32.8950	349.0126
3923	71.0006	4.7367			18.1915	1.3265	32.8950	330.9319
3924	71.0136	4.7375			18.4561	1.3263	32.8950	340.6260
3925	71.0266	4.7382			18.4009	1.3261	32.8950	338.5949
3926	71.0396	4.7390			19.3978	1.3259	32.8950	376.2748
3927	71.0526	4.7397			19.5169	1.3256	32.8950	380.9099
3928	71.0656	4.7405			19.4454	1.3254	32.8950	378.1223
3929	71.0786	4.7412			18.8249	1.3252	32.8950	354.3778
3930	71.0916	4.7420			19.1994	1.3250	32.8950	368.6185
3931	71.1046	4.7427			18.5467	1.3248	32.8950	343.9786
3932	71.1176	4.7435			18.4396	1.3246	32.8950	340.0183
3933	71.1306	4.7442			19.8297	1.3244	32.8950	393.2167
3934	71.1436	4.7450			19.9230	1.3242	32.8950	396.9267
3935	71.1566	4.7458			19.6565	1.3240	32.8950	386.3779
3936	71.1696	4.7465			18.3385	1.3237	32.8950	336.3022
3937	71.1826	4.7473			19.2338	1.3235	32.8950	369.9406
3938	71.1956	4.7480			19.4323	1.3233	32.8950	377.6153
3939	71.2086	4.7488			19.7024	1.3231	32.8950	388.1856
3940	71.2216	4.7495			19.4188	1.3229	32.8950	377.0915
3941	71.2346	4.7503			19.4141	1.3227	32.8950	376.9061
3942	71.2476	4.7510			20.2524	1.3225	32.8950	410.1592
3943	71.2606	4.7518			20.1060	1.3223	32.8950	404.2510
3944	71.2736	4.7525			20.7193	1.3221	32.8950	429.2905
3945	71.2866	4.7533			20.6204	1.3219	32.8950	425.2022
3946	71.2996	4.7540			20.4452	1.3217	32.8950	418.0045
3947	71.3126	4.7548			19.8956	1.3214	32.8950	395.8354
3948	71.3256	4.7555			20.6674	1.3212	32.8950	427.1397
3949	71.3386	4.7563			20.9316	1.3210	32.8950	438.1337
3950	71.3516	4.7570			21.1849	1.3208	32.8950	448.8018
3951	71.3646	4.7578			21.6507	1.3206	32.8950	468.7516
3952	71.3776	4.7585			21.6935	1.3204	32.8950	470.6091
3953	71.3906	4.7593			21.7701	1.3202	32.8950	473.9352
3954	71.4036	4.7600			21.9544	1.3200	32.8950	481.9941
3955	71.4166	4.7608			22.5511	1.3198	32.8950	508.5505
3956	71.4296	4.7615			22.9313	1.3196	32.8950	525.8447
3957	71.4426	4.7623			22.9186	1.3194	32.8950	525.2632
3958	71.4556	4.7630			24.0841	1.3192	32.8950	580.0452
3959	71.4686	4.7638			24.1810	1.3189	32.8950	584.7222
3960	71.4816	4.7646			23.8678	1.3187	32.8950	569.6713
3961	71.4946	4.7653			23.9242	1.3185	32.8950	572.3690
3962	71.5076	4.7661			25.2546	1.3183	32.8950	637.7973
3963	71.5206	4.7668			25.8941	1.3181	32.8950	670.5026
3964	71.5336	4.7676			26.2410	1.3179	32.8950	688.5918
3965	71.5466	4.7683			26.2040	1.3177	32.8950	686.6483
3966	71.5596	4.7691			26.8727	1.3175	32.8950	722.1416
3967	71.5726	4.7698			27.7061	1.3173	32.8950	767.6292
3968	71.5856	4.7706			29.9419	1.3171	32.8950	896.5167
3969	71.5986	4.7713			31.7172	1.3169	32.8950	1005.9804
3970	71.6116	4.7721			34.0406	1.3167	32.8950	1158.7657
3971	71.6246	4.7728			36.9675	1.3165	32.8950	1366.5992
3972	71.6376	4.7736			41.4577	1.3162	32.8950	1718.7376
3973	71.6506	4.7743			46.6312	1.3160	32.8950	2174.4659
3974	71.6636	4.7751			53.3167	1.3158	32.8950	2842.6750
3975	71.6766	4.7758			61.2216	1.3156	32.8950	3748.0889
3976	71.6896	4.7766			70.0530	1.3154	32.8950	4907.4274
3977	71.7026	4.7773			78.0852	1.3152	32.8950	6097.2936
3978	71.7156	4.7781			81.9350	1.3150	32.8950	6713.3440
3979	71.7286	4.7788			79.7341	1.3148	32.8950	6357.5301
3980	71.7416	4.7796			71.9433	1.3146	32.8950	5175.8381
3981	71.7546	4.7803			61.6781	1.3144	32.8950	3804.1934
3982	71.7676	4.7811			52.5840	1.3142	32.8950	2765.0748
3983	71.7806	4.7818			45.6169	1.3140	32.8950	2080.9051
3984	71.7936	4.7826			41.2096	1.3138	32.8950	1698.2319
3985	71.8066	4.7833			38.9222	1.3136	32.8950	1514.9354
3986	71.8196	4.7841			37.2078	1.3134	32.8950	1384.4176
3987	71.8326	4.7848			36.7054	1.3132	32.8950	1347.2895
3988	71.8456	4.7856			37.6666	1.3129	32.8950	1418.7721
3989	71.8586	4.7863			40.5432	1.3127	32.8950	1643.7533
3990	71.8716	4.7871			44.6788	1.3125	32.8950	1996.1938
3991	71.8846	4.7878			48.5972	1.3123	32.8950	2361.6903
3992	71.8976	4.7886			52.9248	1.3121	32.8950	2801.0389
3993	71.9106	4.7893			57.5991	1.3119	32.8950	3317.6580
3994	71.9236	4.7901			59.9475	1.3117	32.8950	3593.6986
3995	71.9366	4.7908			57.5418	1.3115	32.8950	3311.0645
3996	71.9496	4.7915			52.8234	1.3113	32.8950	2790.3151
3997	71.9626	4.7923			46.3042	1.3111	32.8950	2144.0750
3998	71.9756	4.7930			39.6157	1.3109	32.8950	1569.4039
3999	71.9886	4.7938			35.0832	1.3107	32.8950	1230.8295
4000	72.0016	4.7945			31.2816	1.3105	32.8950	978.5364
4001	72.0146	4.7953			29.0217	1.3103	32.8950	842.2606
4002	72.0276	4.7960			27.2110	1.3101	32.8950	740.4358
4003	72.0406	4.7968			25.9061	1.3099	32.8950	671.1259
4004	72.0536	4.7975			25.0381	1.3097	32.8950	626.9089
4005	72.0666	4.7983			24.6223	1.3095	32.8950	606.2588
4006	72.0796	4.7990			23.9928	1.3093	32.8950	575.6563
4007	72.0926	4.7998			23.9151	1.3091	32.8950	571.9303
4008	72.1056	4.8005			23.0322	1.3089	32.8950	530.4826
4009	72.1186	4.8013			22.8737	1.3086	32.8950	523.2068
4010	72.1316	4.8020			22.1162	1.3084	32.8950	489.1275
4011	72.1446	4.8028			21.6524	1.3082	32.8950	468.8267
4012	72.1576	4.8035			21.3445	1.3080	32.8950	455.5886
4013	72.1706	4.8043			21.1408	1.3078	32.8950	446.9326
4014	72.1836	4.8050			20.8327	1.3076	32.8950	434.0000
4015	72.1966	4.8058			20.8450	1.3074	32.8950	434.5156
4016	72.2096	4.8065			20.9587	1.3072	32.8950	439.2672
4017	72.2226	4.8073			21.1147	1.3070	32.8950	445.8313
4018	72.2356	4.8080			20.4275	1.3068	32.8950	417.2842
4019	72.2486	4.8088			20.4727	1.3066	32.8950	419.1322
4020	72.2616	4.8095			20.3532	1.3064	32.8950	414.2541
4021	72.2746	4.8103			19.4725	1.3062	32.8950	379.1782
