Nr.	Pos. [°2Th.]	Q [1/Å]	Iberechn. [cts]	Iback [cts]	Std.Abw.	d-Werte	CT [s]	Intensity [Counts]
4821	82.6766	5.3876			18.8537	1.1662	32.8950	355.4633
4822	82.6896	5.3883			18.3072	1.1661	32.8950	335.1520
4823	82.7026	5.3890			18.5289	1.1659	32.8950	343.3196
4824	82.7156	5.3897			18.9292	1.1658	32.8950	358.3155
4825	82.7286	5.3904			19.3675	1.1656	32.8950	375.1004
4826	82.7416	5.3911			19.8117	1.1655	32.8950	392.5025
4827	82.7546	5.3918			19.3560	1.1653	32.8950	374.6551
4828	82.7676	5.3925			19.2628	1.1652	32.8950	371.0547
4829	82.7806	5.3932			18.9876	1.1650	32.8950	360.5272
4830	82.7936	5.3939			18.3506	1.1649	32.8950	336.7444
4831	82.8066	5.3945			18.3086	1.1647	32.8950	335.2042
4832	82.8196	5.3952			18.7728	1.1646	32.8950	352.4176
4833	82.8326	5.3959			19.7005	1.1644	32.8950	388.1084
4834	82.8456	5.3966			20.1404	1.1643	32.8950	405.6351
4835	82.8586	5.3973			19.4027	1.1641	32.8950	376.4664
4836	82.8716	5.3980			19.0378	1.1640	32.8950	362.4361
4837	82.8846	5.3987			19.4655	1.1638	32.8950	378.9056
4838	82.8976	5.3994			19.3093	1.1637	32.8950	372.8490
4839	82.9106	5.4001			18.6308	1.1635	32.8950	347.1070
4840	82.9236	5.4008			18.3345	1.1634	32.8950	336.1544
4841	82.9366	5.4015			19.0612	1.1632	32.8950	363.3292
4842	82.9496	5.4022			18.7982	1.1631	32.8950	353.3727
4843	82.9626	5.4029			19.8764	1.1629	32.8950	395.0726
4844	82.9756	5.4036			19.8058	1.1628	32.8950	392.2686
4845	82.9886	5.4043			18.7796	1.1626	32.8950	352.6732
4846	83.0016	5.4050			19.7208	1.1625	32.8950	388.9100
4847	83.0146	5.4056			19.4251	1.1623	32.8950	377.3359
4848	83.0276	5.4063			18.4811	1.1622	32.8950	341.5498
4849	83.0406	5.4070			19.0789	1.1620	32.8950	364.0032
4850	83.0536	5.4077			19.3644	1.1619	32.8950	374.9807
4851	83.0666	5.4084			18.7236	1.1617	32.8950	350.5723
4852	83.0796	5.4091			19.4921	1.1616	32.8950	379.9420
4853	83.0926	5.4098			19.1350	1.1614	32.8950	366.1466
4854	83.1056	5.4105			19.0970	1.1613	32.8950	364.6941
4855	83.1186	5.4112			19.1487	1.1611	32.8950	366.6743
4856	83.1316	5.4119			18.5206	1.1610	32.8950	343.0110
4857	83.1446	5.4126			18.6057	1.1609	32.8950	346.1728
4858	83.1576	5.4133			19.9108	1.1607	32.8950	396.4417
4859	83.1706	5.4140			19.4344	1.1606	32.8950	377.6973
4860	83.1836	5.4146			18.9466	1.1604	32.8950	358.9748
4861	83.1966	5.4153			19.0117	1.1603	32.8950	361.4432
4862	83.2096	5.4160			19.7256	1.1601	32.8950	389.1009
4863	83.2226	5.4167			19.0101	1.1600	32.8950	361.3857
4864	83.2356	5.4174			19.5297	1.1598	32.8950	381.4088
4865	83.2486	5.4181			19.3847	1.1597	32.8950	375.7661
4866	83.2616	5.4188			19.6473	1.1595	32.8950	386.0156
4867	83.2746	5.4195			19.5802	1.1594	32.8950	383.3833
4868	83.2876	5.4202			18.7530	1.1592	32.8950	351.6744
4869	83.3006	5.4209			19.3265	1.1591	32.8950	373.5144
4870	83.3136	5.4216			19.6977	1.1589	32.8950	388.0000
4871	83.3266	5.4223			18.6904	1.1588	32.8950	349.3328
4872	83.3396	5.4229			19.1772	1.1586	32.8950	367.7647
4873	83.3526	5.4236			18.8602	1.1585	32.8950	355.7077
4874	83.3656	5.4243			19.3823	1.1583	32.8950	375.6733
4875	83.3786	5.4250			19.3701	1.1582	32.8950	375.2008
4876	83.3916	5.4257			19.1117	1.1580	32.8950	365.2575
4877	83.4046	5.4264			18.9850	1.1579	32.8950	360.4305
4878	83.4176	5.4271			19.1346	1.1577	32.8950	366.1337
4879	83.4306	5.4278			19.3183	1.1576	32.8950	373.1980
4880	83.4436	5.4285			19.3543	1.1574	32.8950	374.5891
4881	83.4566	5.4292			19.4693	1.1573	32.8950	379.0540
4882	83.4696	5.4299			19.0134	1.1572	32.8950	361.5078
4883	83.4826	5.4305			18.7210	1.1570	32.8950	350.4744
4884	83.4956	5.4312			19.2907	1.1569	32.8950	372.1296
4885	83.5086	5.4319			18.8746	1.1567	32.8950	356.2508
4886	83.5216	5.4326			18.5838	1.1566	32.8950	345.3566
4887	83.5346	5.4333			18.6153	1.1564	32.8950	346.5292
4888	83.5476	5.4340			18.8111	1.1563	32.8950	353.8586
4889	83.5606	5.4347			19.6467	1.1561	32.8950	385.9936
4890	83.5736	5.4354			19.9632	1.1560	32.8950	398.5305
4891	83.5866	5.4361			19.8404	1.1558	32.8950	393.6405
4892	83.5996	5.4368			19.9025	1.1557	32.8950	396.1100
4893	83.6126	5.4374			19.6346	1.1555	32.8950	385.5169
4894	83.6256	5.4381			18.8081	1.1554	32.8950	353.7460
4895	83.6386	5.4388			19.1074	1.1552	32.8950	365.0935
4896	83.6516	5.4395			20.0969	1.1551	32.8950	403.8850
4897	83.6646	5.4402			20.2187	1.1550	32.8950	408.7961
4898	83.6776	5.4409			19.7450	1.1548	32.8950	389.8650
4899	83.6906	5.4416			19.0943	1.1547	32.8950	364.5912
4900	83.7036	5.4423			19.3831	1.1545	32.8950	375.7031
4901	83.7166	5.4430			19.6545	1.1544	32.8950	386.2999
4902	83.7296	5.4437			18.7251	1.1542	32.8950	350.6292
4903	83.7426	5.4443			19.1938	1.1541	32.8950	368.4038
4904	83.7556	5.4450			19.7958	1.1539	32.8950	391.8757
4905	83.7686	5.4457			19.5053	1.1538	32.8950	380.4562
4906	83.7816	5.4464			19.7653	1.1536	32.8950	390.6689
4907	83.7946	5.4471			19.6015	1.1535	32.8950	384.2190
4908	83.8076	5.4478			19.2631	1.1533	32.8950	371.0663
4909	83.8206	5.4485			19.3889	1.1532	32.8950	375.9305
4910	83.8336	5.4492			19.5695	1.1531	32.8950	382.9665
4911	83.8466	5.4499			18.8513	1.1529	32.8950	355.3704
4912	83.8596	5.4505			18.6418	1.1528	32.8950	347.5174
4913	83.8726	5.4512			19.3093	1.1526	32.8950	372.8491
4914	83.8856	5.4519			19.8429	1.1525	32.8950	393.7414
4915	83.8986	5.4526			19.5948	1.1523	32.8950	383.9552
4916	83.9116	5.4533			19.2801	1.1522	32.8950	371.7242
4917	83.9246	5.4540			19.9164	1.1520	32.8950	396.6634
4918	83.9376	5.4547			20.0915	1.1519	32.8950	403.6677
4919	83.9506	5.4554			19.8237	1.1517	32.8950	392.9790
4920	83.9636	5.4560			19.6361	1.1516	32.8950	385.5765
4921	83.9766	5.4567			19.5211	1.1515	32.8950	381.0742
4922	83.9896	5.4574			18.8368	1.1513	32.8950	354.8254
4923	84.0026	5.4581			19.3081	1.1512	32.8950	372.8028
4924	84.0156	5.4588			18.7481	1.1510	32.8950	351.4896
4925	84.0286	5.4595			19.6757	1.1509	32.8950	387.1324
4926	84.0416	5.4602			20.3833	1.1507	32.8950	415.4797
4927	84.0546	5.4609			19.8084	1.1506	32.8950	392.3730
4928	84.0676	5.4615			18.6288	1.1504	32.8950	347.0304
4929	84.0806	5.4622			19.0661	1.1503	32.8950	363.5144
4930	84.0936	5.4629			19.1299	1.1502	32.8950	365.9550
4931	84.1066	5.4636			18.6835	1.1500	32.8950	349.0722
4932	84.1196	5.4643			19.5049	1.1499	32.8950	380.4411
4933	84.1326	5.4650			18.6666	1.1497	32.8950	348.4423
4934	84.1456	5.4657			18.8880	1.1496	32.8950	356.7578
4935	84.1586	5.4664			19.6856	1.1494	32.8950	387.5232
4936	84.1716	5.4670			19.4242	1.1493	32.8950	377.3008
4937	84.1846	5.4677			19.6570	1.1491	32.8950	386.3995
4938	84.1976	5.4684			20.0600	1.1490	32.8950	402.4026
4939	84.2106	5.4691			18.9490	1.1489	32.8950	359.0658
4940	84.2236	5.4698			19.4136	1.1487	32.8950	376.8872
4941	84.2366	5.4705			19.3149	1.1486	32.8950	373.0648
4942	84.2496	5.4712			19.1867	1.1484	32.8950	368.1306
4943	84.2626	5.4718			19.6058	1.1483	32.8950	384.3874
4944	84.2756	5.4725			20.2907	1.1481	32.8950	411.7132
4945	84.2886	5.4732			19.5650	1.1480	32.8950	382.7881
4946	84.3016	5.4739			19.7334	1.1478	32.8950	389.4078
4947	84.3146	5.4746			19.6075	1.1477	32.8950	384.4543
4948	84.3276	5.4753			19.2428	1.1476	32.8950	370.2847
4949	84.3406	5.4760			18.7326	1.1474	32.8950	350.9114
4950	84.3536	5.4767			19.2940	1.1473	32.8950	372.2573
4951	84.3666	5.4773			20.3668	1.1471	32.8950	414.8064
4952	84.3796	5.4780			19.9313	1.1470	32.8950	397.2587
4953	84.3926	5.4787			19.6964	1.1468	32.8950	387.9468
4954	84.4056	5.4794			19.1214	1.1467	32.8950	365.6295
4955	84.4186	5.4801			19.8308	1.1466	32.8950	393.2612
4956	84.4316	5.4808			20.2861	1.1464	32.8950	411.5246
4957	84.4446	5.4814			19.7085	1.1463	32.8950	388.4233
4958	84.4576	5.4821			20.0640	1.1461	32.8950	402.5632
4959	84.4706	5.4828			19.4839	1.1460	32.8950	379.6229
4960	84.4836	5.4835			19.8012	1.1458	32.8950	392.0869
4961	84.4966	5.4842			20.0035	1.1457	32.8950	400.1415
4962	84.5096	5.4849			19.1339	1.1455	32.8950	366.1051
4963	84.5226	5.4856			19.2694	1.1454	32.8950	371.3104
4964	84.5356	5.4862			19.5653	1.1453	32.8950	382.8004
4965	84.5486	5.4869			19.2182	1.1451	32.8950	369.3408
4966	84.5616	5.4876			18.9821	1.1450	32.8950	360.3212
4967	84.5746	5.4883			19.0809	1.1448	32.8950	364.0808
4968	84.5876	5.4890			19.5567	1.1447	32.8950	382.4659
4969	84.6006	5.4897			19.6514	1.1445	32.8950	386.1761
4970	84.6136	5.4904			19.3535	1.1444	32.8950	374.5590
4971	84.6266	5.4910			19.7806	1.1443	32.8950	391.2704
4972	84.6396	5.4917			19.9234	1.1441	32.8950	396.9427
4973	84.6526	5.4924			19.7738	1.1440	32.8950	391.0022
4974	84.6656	5.4931			18.9595	1.1438	32.8950	359.4631
4975	84.6786	5.4938			19.3323	1.1437	32.8950	373.7368
4976	84.6916	5.4945			19.3084	1.1435	32.8950	372.8137
4977	84.7046	5.4951			19.1837	1.1434	32.8950	368.0129
4978	84.7176	5.4958			19.4049	1.1433	32.8950	376.5502
4979	84.7306	5.4965			19.6177	1.1431	32.8950	384.8541
4980	84.7436	5.4972			19.2223	1.1430	32.8950	369.4979
4981	84.7566	5.4979			19.6855	1.1428	32.8950	387.5198
4982	84.7696	5.4986			19.7766	1.1427	32.8950	391.1131
4983	84.7826	5.4992			19.3252	1.1426	32.8950	373.4634
4984	84.7956	5.4999			19.1337	1.1424	32.8950	366.0999
4985	84.8086	5.5006			19.7021	1.1423	32.8950	388.1725
4986	84.8216	5.5013			19.8889	1.1421	32.8950	395.5673
4987	84.8346	5.5020			19.9427	1.1420	32.8950	397.7120
4988	84.8476	5.5027			20.0945	1.1418	32.8950	403.7905
4989	84.8606	5.5033			19.8351	1.1417	32.8950	393.4321
4990	84.8736	5.5040			19.7357	1.1416	32.8950	389.4976
4991	84.8866	5.5047			19.4749	1.1414	32.8950	379.2707
4992	84.8996	5.5054			19.3445	1.1413	32.8950	374.2110
4993	84.9126	5.5061			19.6863	1.1411	32.8950	387.5499
4994	84.9256	5.5068			19.4907	1.1410	32.8950	379.8884
4995	84.9386	5.5074			19.3416	1.1409	32.8950	374.0962
4996	84.9516	5.5081			19.4660	1.1407	32.8950	378.9241
4997	84.9646	5.5088			19.1870	1.1406	32.8950	368.1408
4998	84.9776	5.5095			19.6908	1.1404	32.8950	387.7296
4999	84.9906	5.5102			20.2429	1.1403	32.8950	409.7750
5000	85.0036	5.5109			19.8909	1.1401	32.8950	395.6498
5001	85.0166	5.5115			19.2255	1.1400	32.8950	369.6190
5002	85.0296	5.5122			19.0306	1.1399	32.8950	362.1640
5003	85.0426	5.5129			19.3051	1.1397	32.8950	372.6863
5004	85.0556	5.5136			19.3756	1.1396	32.8950	375.4129
5005	85.0686	5.5143			19.1548	1.1394	32.8950	366.9073
5006	85.0816	5.5149			19.0437	1.1393	32.8950	362.6611
5007	85.0946	5.5156			19.1813	1.1392	32.8950	367.9209
5008	85.1076	5.5163			19.7295	1.1390	32.8950	389.2515
5009	85.1206	5.5170			19.9622	1.1389	32.8950	398.4908
5010	85.1336	5.5177			19.5953	1.1387	32.8950	383.9751
5011	85.1466	5.5184			19.9369	1.1386	32.8950	397.4795
5012	85.1596	5.5190			19.4032	1.1385	32.8950	376.4861
5013	85.1726	5.5197			19.6648	1.1383	32.8950	386.7031
5014	85.1856	5.5204			20.6908	1.1382	32.8950	428.1078
5015	85.1986	5.5211			20.1932	1.1380	32.8950	407.7663
5016	85.2116	5.5218			19.6832	1.1379	32.8950	387.4288
5017	85.2246	5.5224			20.1766	1.1378	32.8950	407.0948
5018	85.2376	5.5231			19.7551	1.1376	32.8950	390.2635
5019	85.2506	5.5238			19.4974	1.1375	32.8950	380.1481
5020	85.2636	5.5245			19.8947	1.1373	32.8950	395.7990
5021	85.2766	5.5252			20.0706	1.1372	32.8950	402.8289
5022	85.2896	5.5258			19.3795	1.1371	32.8950	375.5644
5023	85.3026	5.5265			20.2946	1.1369	32.8950	411.8720
5024	85.3156	5.5272			20.2233	1.1368	32.8950	408.9806
5025	85.3286	5.5279			18.7460	1.1366	32.8950	351.4121
5026	85.3416	5.5286			19.5269	1.1365	32.8950	381.2979
5027	85.3546	5.5292			19.4568	1.1364	32.8950	378.5659
5028	85.3676	5.5299			19.7597	1.1362	32.8950	390.4468
5029	85.3806	5.5306			20.0719	1.1361	32.8950	402.8810
5030	85.3936	5.5313			20.4475	1.1359	32.8950	418.1007
5031	85.4066	5.5320			20.3761	1.1358	32.8950	415.1863
5032	85.4196	5.5326			19.4040	1.1357	32.8950	376.5147
5033	85.4326	5.5333			19.3386	1.1355	32.8950	373.9803
5034	85.4456	5.5340			20.3029	1.1354	32.8950	412.2065
5035	85.4586	5.5347			20.0051	1.1352	32.8950	400.2045
5036	85.4716	5.5354			20.0382	1.1351	32.8950	401.5285
5037	85.4846	5.5360			18.5675	1.1350	32.8950	344.7505
5038	85.4976	5.5367			19.2122	1.1348	32.8950	369.1100
5039	85.5106	5.5374			20.4883	1.1347	32.8950	419.7715
5040	85.5236	5.5381			19.9997	1.1345	32.8950	399.9880
5041	85.5366	5.5388			19.8007	1.1344	32.8950	392.0674
5042	85.5496	5.5394			19.1948	1.1343	32.8950	368.4402
5043	85.5626	5.5401			19.5347	1.1341	32.8950	381.6043
5044	85.5756	5.5408			19.9828	1.1340	32.8950	399.3126
5045	85.5886	5.5415			19.9762	1.1338	32.8950	399.0481
5046	85.6016	5.5422			19.4493	1.1337	32.8950	378.2767
5047	85.6146	5.5428			19.8907	1.1336	32.8950	395.6409
5048	85.6276	5.5435			19.5982	1.1334	32.8950	384.0903
5049	85.6406	5.5442			18.9548	1.1333	32.8950	359.2828
5050	85.6536	5.5449			18.5328	1.1332	32.8950	343.4658
5051	85.6666	5.5456			19.2730	1.1330	32.8950	371.4478
5052	85.6796	5.5462			19.5689	1.1329	32.8950	382.9419
5053	85.6926	5.5469			20.4244	1.1327	32.8950	417.1555
5054	85.7056	5.5476			20.0324	1.1326	32.8950	401.2978
5055	85.7186	5.5483			18.8512	1.1325	32.8950	355.3666
5056	85.7316	5.5489			19.6449	1.1323	32.8950	385.9235
5057	85.7446	5.5496			19.1837	1.1322	32.8950	368.0153
5058	85.7576	5.5503			20.1443	1.1320	32.8950	405.7908
5059	85.7706	5.5510			20.9228	1.1319	32.8950	437.7634
5060	85.7836	5.5517			19.3582	1.1318	32.8950	374.7402
5061	85.7966	5.5523			19.4378	1.1316	32.8950	377.8283
5062	85.8096	5.5530			19.9666	1.1315	32.8950	398.6642
5063	85.8226	5.5537			19.4885	1.1314	32.8950	379.8013
5064	85.8356	5.5544			19.1545	1.1312	32.8950	366.8931
5065	85.8486	5.5550			19.4760	1.1311	32.8950	379.3154
5066	85.8616	5.5557			19.8971	1.1309	32.8950	395.8964
5067	85.8746	5.5564			19.5924	1.1308	32.8950	383.8608
5068	85.8876	5.5571			19.4236	1.1307	32.8950	377.2763
5069	85.9006	5.5578			19.1947	1.1305	32.8950	368.4349
5070	85.9136	5.5584			19.6498	1.1304	32.8950	386.1150
5071	85.9266	5.5591			19.3617	1.1303	32.8950	374.8766
5072	85.9396	5.5598			19.5555	1.1301	32.8950	382.4157
5073	85.9526	5.5605			19.0712	1.1300	32.8950	363.7114
5074	85.9656	5.5611			19.2249	1.1298	32.8950	369.5960
5075	85.9786	5.5618			19.8011	1.1297	32.8950	392.0844
5076	85.9916	5.5625			19.2690	1.1296	32.8950	371.2951
5077	86.0046	5.5632			19.3657	1.1294	32.8950	375.0313
5078	86.0176	5.5638			19.8838	1.1293	32.8950	395.3668
5079	86.0306	5.5645			19.7469	1.1292	32.8950	389.9384
5080	86.0436	5.5652			19.2118	1.1290	32.8950	369.0940
5081	86.0566	5.5659			19.2537	1.1289	32.8950	370.7044
5082	86.0696	5.5666			18.8155	1.1287	32.8950	354.0246
5083	86.0826	5.5672			19.3930	1.1286	32.8950	376.0893
5084	86.0956	5.5679			20.1246	1.1285	32.8950	405.0000
5085	86.1086	5.5686			19.6361	1.1283	32.8950	385.5750
5086	86.1216	5.5693			19.4468	1.1282	32.8950	378.1761
5087	86.1346	5.5699			19.8519	1.1281	32.8950	394.0976
5088	86.1476	5.5706			19.8260	1.1279	32.8950	393.0711
5089	86.1606	5.5713			19.9341	1.1278	32.8950	397.3674
5090	86.1736	5.5720			19.8199	1.1276	32.8950	392.8276
5091	86.1866	5.5726			19.5690	1.1275	32.8950	382.9456
5092	86.1996	5.5733			20.1131	1.1274	32.8950	404.5374
5093	86.2126	5.5740			20.2382	1.1272	32.8950	409.5851
5094	86.2256	5.5747			20.3641	1.1271	32.8950	414.6965
5095	86.2386	5.5753			20.6370	1.1270	32.8950	425.8845
5096	86.2516	5.5760			19.8954	1.1268	32.8950	395.8283
5097	86.2646	5.5767			19.3212	1.1267	32.8950	373.3078
5098	86.2776	5.5774			19.4198	1.1266	32.8950	377.1300
5099	86.2906	5.5780			19.5682	1.1264	32.8950	382.9126
5100	86.3036	5.5787			19.8573	1.1263	32.8950	394.3110
5101	86.3166	5.5794			20.0753	1.1261	32.8950	403.0188
5102	86.3296	5.5801			19.8935	1.1260	32.8950	395.7505
5103	86.3426	5.5807			19.5794	1.1259	32.8950	383.3540
5104	86.3556	5.5814			19.3486	1.1257	32.8950	374.3665
5105	86.3686	5.5821			19.3649	1.1256	32.8950	375.0000
5106	86.3816	5.5828			19.4898	1.1255	32.8950	379.8528
5107	86.3946	5.5834			19.5516	1.1253	32.8950	382.2658
5108	86.4076	5.5841			19.3534	1.1252	32.8950	374.5554
5109	86.4206	5.5848			19.7274	1.1251	32.8950	389.1686
5110	86.4336	5.5855			19.9921	1.1249	32.8950	399.6833
5111	86.4466	5.5861			20.0069	1.1248	32.8950	400.2775
5112	86.4596	5.5868			19.6620	1.1246	32.8950	386.5935
5113	86.4726	5.5875			19.8385	1.1245	32.8950	393.5652
5114	86.4856	5.5882			19.4763	1.1244	32.8950	379.3275
5115	86.4986	5.5888			19.3406	1.1242	32.8950	374.0586
5116	86.5116	5.5895			19.6705	1.1241	32.8950	386.9274
5117	86.5246	5.5902			19.9625	1.1240	32.8950	398.5006
5118	86.5376	5.5909			19.2070	1.1238	32.8950	368.9103
5119	86.5506	5.5915			19.2647	1.1237	32.8950	371.1294
5120	86.5636	5.5922			19.2805	1.1236	32.8950	371.7389
5121	86.5766	5.5929			19.7122	1.1234	32.8950	388.5713
5122	86.5896	5.5936			19.8949	1.1233	32.8950	395.8062
5123	86.6026	5.5942			19.5494	1.1232	32.8950	382.1780
5124	86.6156	5.5949			19.4757	1.1230	32.8950	379.3034
5125	86.6286	5.5956			19.1657	1.1229	32.8950	367.3243
5126	86.6416	5.5962			20.0546	1.1228	32.8950	402.1855
5127	86.6546	5.5969			20.1381	1.1226	32.8950	405.5435
5128	86.6676	5.5976			19.5435	1.1225	32.8950	381.9466
5129	86.6806	5.5983			19.3187	1.1223	32.8950	373.2104
5130	86.6936	5.5989			20.2844	1.1222	32.8950	411.4575
5131	86.7066	5.5996			20.2011	1.1221	32.8950	408.0843
5132	86.7196	5.6003			20.4494	1.1219	32.8950	418.1773
5133	86.7326	5.6010			20.4535	1.1218	32.8950	418.3467
5134	86.7456	5.6016			19.9526	1.1217	32.8950	398.1055
5135	86.7586	5.6023			19.6304	1.1215	32.8950	385.3523
5136	86.7716	5.6030			19.3889	1.1214	32.8950	375.9303
5137	86.7846	5.6036			19.8779	1.1213	32.8950	395.1321
5138	86.7976	5.6043			20.5514	1.1211	32.8950	422.3594
5139	86.8106	5.6050			20.0197	1.1210	32.8950	400.7889
5140	86.8236	5.6057			19.7487	1.1209	32.8950	390.0093
5141	86.8366	5.6063			19.7737	1.1207	32.8950	390.9993
5142	86.8496	5.6070			20.0223	1.1206	32.8950	400.8943
5143	86.8626	5.6077			20.2681	1.1205	32.8950	410.7950
5144	86.8756	5.6084			20.1291	1.1203	32.8950	405.1825
5145	86.8886	5.6090			19.7151	1.1202	32.8950	388.6858
5146	86.9016	5.6097			20.9138	1.1201	32.8950	437.3864
5147	86.9146	5.6104			19.6578	1.1199	32.8950	386.4305
5148	86.9276	5.6110			19.5704	1.1198	32.8950	383.0000
5149	86.9406	5.6117			19.3577	1.1197	32.8950	374.7203
5150	86.9536	5.6124			19.2684	1.1195	32.8950	371.2699
5151	86.9666	5.6131			19.7003	1.1194	32.8950	388.1024
5152	86.9796	5.6137			20.1942	1.1193	32.8950	407.8041
5153	86.9926	5.6144			20.1176	1.1191	32.8950	404.7183
5154	87.0056	5.6151			19.9039	1.1190	32.8950	396.1668
5155	87.0186	5.6157			19.4590	1.1189	32.8950	378.6517
5156	87.0316	5.6164			19.4126	1.1187	32.8950	376.8505
5157	87.0446	5.6171			19.8870	1.1186	32.8950	395.4930
5158	87.0576	5.6178			19.6183	1.1185	32.8950	384.8786
5159	87.0706	5.6184			19.5238	1.1183	32.8950	381.1793
5160	87.0836	5.6191			19.8079	1.1182	32.8950	392.3516
5161	87.0966	5.6198			20.2142	1.1181	32.8950	408.6154
5162	87.1096	5.6204			19.7447	1.1179	32.8950	389.8525
5163	87.1226	5.6211			19.3149	1.1178	32.8950	373.0652
5164	87.1356	5.6218			20.0019	1.1177	32.8950	400.0743
5165	87.1486	5.6224			20.0726	1.1175	32.8950	402.9103
5166	87.1616	5.6231			20.0250	1.1174	32.8950	401.0000
5167	87.1746	5.6238			20.5187	1.1173	32.8950	421.0170
5168	87.1876	5.6245			20.4749	1.1171	32.8950	419.2226
5169	87.2006	5.6251			20.1290	1.1170	32.8950	405.1771
5170	87.2136	5.6258			19.7206	1.1169	32.8950	388.9028
5171	87.2266	5.6265			20.0035	1.1167	32.8950	400.1386
5172	87.2396	5.6271			19.8284	1.1166	32.8950	393.1648
5173	87.2526	5.6278			19.7933	1.1165	32.8950	391.7728
5174	87.2656	5.6285			20.0850	1.1163	32.8950	403.4068
5175	87.2786	5.6291			20.2971	1.1162	32.8950	411.9719
5176	87.2916	5.6298			20.4748	1.1161	32.8950	419.2166
5177	87.3046	5.6305			19.5167	1.1159	32.8950	380.9026
5178	87.3176	5.6312			19.6905	1.1158	32.8950	387.7145
5179	87.3306	5.6318			20.8087	1.1157	32.8950	433.0036
5180	87.3436	5.6325			20.3137	1.1155	32.8950	412.6448
5181	87.3566	5.6332			20.1163	1.1154	32.8950	404.6639
5182	87.3696	5.6338			20.6604	1.1153	32.8950	426.8507
5183	87.3826	5.6345			20.8985	1.1151	32.8950	436.7478
5184	87.3956	5.6352			20.4300	1.1150	32.8950	417.3831
5185	87.4086	5.6358			20.3702	1.1149	32.8950	414.9437
5186	87.4216	5.6365			19.9338	1.1147	32.8950	397.3577
5187	87.4346	5.6372			19.8084	1.1146	32.8950	392.3735
5188	87.4476	5.6378			20.3190	1.1145	32.8950	412.8630
5189	87.4606	5.6385			21.0998	1.1143	32.8950	445.2001
5190	87.4736	5.6392			20.4241	1.1142	32.8950	417.1449
5191	87.4866	5.6399			19.3792	1.1141	32.8950	375.5550
5192	87.4996	5.6405			19.6336	1.1139	32.8950	385.4799
5193	87.5126	5.6412			20.3011	1.1138	32.8950	412.1363
5194	87.5256	5.6419			20.9297	1.1137	32.8950	438.0531
5195	87.5386	5.6425			20.2169	1.1135	32.8950	408.7238
5196	87.5516	5.6432			20.0237	1.1134	32.8950	400.9492
5197	87.5646	5.6439			20.6641	1.1133	32.8950	427.0067
5198	87.5776	5.6445			20.4474	1.1131	32.8950	418.0960
5199	87.5906	5.6452			20.1759	1.1130	32.8950	407.0660
5200	87.6036	5.6459			20.0783	1.1129	32.8950	403.1393
5201	87.6166	5.6465			20.2038	1.1128	32.8950	408.1920
5202	87.6296	5.6472			20.7425	1.1126	32.8950	430.2512
5203	87.6426	5.6479			20.7800	1.1125	32.8950	431.8092
5204	87.6556	5.6485			19.7699	1.1124	32.8950	390.8470
5205	87.6686	5.6492			20.4452	1.1122	32.8950	418.0075
5206	87.6816	5.6499			20.7697	1.1121	32.8950	431.3792
5207	87.6946	5.6505			20.9984	1.1120	32.8950	440.9331
5208	87.7076	5.6512			20.6307	1.1118	32.8950	425.6251
5209	87.7206	5.6519			20.5543	1.1117	32.8950	422.4780
5210	87.7336	5.6525			21.2081	1.1116	32.8950	449.7822
5211	87.7466	5.6532			20.7766	1.1114	32.8950	431.6676
5212	87.7596	5.6539			21.1251	1.1113	32.8950	446.2694
5213	87.7726	5.6545			20.5462	1.1112	32.8950	422.1452
5214	87.7856	5.6552			20.7870	1.1110	32.8950	432.1009
5215	87.7986	5.6559			21.6634	1.1109	32.8950	469.3020
5216	87.8116	5.6565			21.8895	1.1108	32.8950	479.1516
5217	87.8246	5.6572			21.6490	1.1107	32.8950	468.6788
5218	87.8376	5.6579			21.6006	1.1105	32.8950	466.5861
5219	87.8506	5.6585			20.6926	1.1104	32.8950	428.1844
5220	87.8636	5.6592			21.1748	1.1103	32.8950	448.3704
5221	87.8766	5.6599			21.3968	1.1101	32.8950	457.8223
5222	87.8896	5.6605			21.5845	1.1100	32.8950	465.8911
5223	87.9026	5.6612			22.0201	1.1099	32.8950	484.8857
5224	87.9156	5.6619			21.8527	1.1097	32.8950	477.5388
5225	87.9286	5.6625			21.5178	1.1096	32.8950	463.0142
5226	87.9416	5.6632			21.2249	1.1095	32.8950	450.4953
5227	87.9546	5.6639			21.6354	1.1093	32.8950	468.0889
5228	87.9676	5.6645			22.2974	1.1092	32.8950	497.1721
5229	87.9806	5.6652			23.0792	1.1091	32.8950	532.6499
5230	87.9936	5.6659			23.4288	1.1090	32.8950	548.9072
5231	88.0066	5.6665			22.9783	1.1088	32.8950	528.0019
5232	88.0196	5.6672			22.1349	1.1087	32.8950	489.9532
5233	88.0326	5.6679			22.9715	1.1086	32.8950	527.6920
5234	88.0456	5.6685			23.2884	1.1084	32.8950	542.3512
5235	88.0586	5.6692			25.0865	1.1083	32.8950	629.3337
5236	88.0716	5.6699			24.6689	1.1082	32.8950	608.5529
5237	88.0846	5.6705			25.4826	1.1080	32.8950	649.3617
5238	88.0976	5.6712			24.8965	1.1079	32.8950	619.8361
5239	88.1106	5.6719			26.8303	1.1078	32.8950	719.8652
5240	88.1236	5.6725			26.7360	1.1077	32.8950	714.8125
5241	88.1366	5.6732			26.5441	1.1075	32.8950	704.5909
