Nr.	Pos. [°2Th.]	Q [1/Å]	Iberechn. [cts]	Iback [cts]	Std.Abw.	d-Werte	CT [s]	Intensity [Counts]
3777	69.1046	4.6262			22.9027	1.3582	32.8950	524.5352
3778	69.1176	4.6270			24.0728	1.3579	32.8950	579.5009
3779	69.1306	4.6277			24.6044	1.3577	32.8950	605.3782
3780	69.1436	4.6285			24.5461	1.3575	32.8950	602.5108
3781	69.1566	4.6293			24.6866	1.3573	32.8950	609.4305
3782	69.1696	4.6300			24.7699	1.3571	32.8950	613.5487
3783	69.1826	4.6308			24.7291	1.3568	32.8950	611.5262
3784	69.1956	4.6315			25.4490	1.3566	32.8950	647.6495
3785	69.2086	4.6323			26.4830	1.3564	32.8950	701.3499
3786	69.2216	4.6331			26.8224	1.3562	32.8950	719.4407
3787	69.2346	4.6338			27.2623	1.3559	32.8950	743.2343
3788	69.2476	4.6346			27.2703	1.3557	32.8950	743.6674
3789	69.2606	4.6353			26.8381	1.3555	32.8950	720.2861
3790	69.2736	4.6361			27.2046	1.3553	32.8950	740.0877
3791	69.2866	4.6369			27.7302	1.3550	32.8950	768.9619
3792	69.2996	4.6376			28.3250	1.3548	32.8950	802.3063
3793	69.3126	4.6384			28.5766	1.3546	32.8950	816.6223
3794	69.3256	4.6391			28.3202	1.3544	32.8950	802.0359
3795	69.3386	4.6399			28.3445	1.3542	32.8950	803.4130
3796	69.3516	4.6407			29.2516	1.3539	32.8950	855.6545
3797	69.3646	4.6414			29.0696	1.3537	32.8950	845.0431
3798	69.3776	4.6422			29.5423	1.3535	32.8950	872.7502
3799	69.3906	4.6430			29.9989	1.3533	32.8950	899.9318
3800	69.4036	4.6437			30.4451	1.3531	32.8950	926.9013
3801	69.4166	4.6445			30.5021	1.3528	32.8950	930.3809
3802	69.4296	4.6452			29.5683	1.3526	32.8950	874.2853
3803	69.4426	4.6460			29.7336	1.3524	32.8950	884.0880
3804	69.4556	4.6468			30.2693	1.3522	32.8950	916.2296
3805	69.4686	4.6475			30.5136	1.3519	32.8950	931.0780
3806	69.4816	4.6483			30.0392	1.3517	32.8950	902.3506
3807	69.4946	4.6490			30.0053	1.3515	32.8950	900.3208
3808	69.5076	4.6498			30.6494	1.3513	32.8950	939.3882
3809	69.5206	4.6506			30.2004	1.3511	32.8950	912.0661
3810	69.5336	4.6513			30.4379	1.3508	32.8950	926.4656
3811	69.5466	4.6521			29.4608	1.3506	32.8950	867.9370
3812	69.5596	4.6528			30.2712	1.3504	32.8950	916.3477
3813	69.5726	4.6536			29.9627	1.3502	32.8950	897.7617
3814	69.5856	4.6544			30.0722	1.3500	32.8950	904.3375
3815	69.5986	4.6551			29.7236	1.3497	32.8950	883.4939
3816	69.6116	4.6559			28.6731	1.3495	32.8950	822.1490
3817	69.6246	4.6566			29.1726	1.3493	32.8950	851.0394
3818	69.6376	4.6574			28.4745	1.3491	32.8950	810.7968
3819	69.6506	4.6582			28.7976	1.3489	32.8950	829.3019
3820	69.6636	4.6589			27.8168	1.3486	32.8950	773.7746
3821	69.6766	4.6597			28.1952	1.3484	32.8950	794.9674
3822	69.6896	4.6604			27.8505	1.3482	32.8950	775.6525
3823	69.7026	4.6612			27.7364	1.3480	32.8950	769.3068
3824	69.7156	4.6620			27.0463	1.3478	32.8950	731.5039
3825	69.7286	4.6627			25.6220	1.3475	32.8950	656.4847
3826	69.7416	4.6635			26.0661	1.3473	32.8950	679.4430
3827	69.7546	4.6642			25.4895	1.3471	32.8950	649.7139
3828	69.7676	4.6650			26.3101	1.3469	32.8950	692.2231
3829	69.7806	4.6658			25.0715	1.3467	32.8950	628.5821
3830	69.7936	4.6665			24.6054	1.3464	32.8950	605.4270
3831	69.8066	4.6673			25.7267	1.3462	32.8950	661.8615
3832	69.8196	4.6680			24.0837	1.3460	32.8950	580.0253
3833	69.8326	4.6688			24.5651	1.3458	32.8950	603.4431
3834	69.8456	4.6695			25.2753	1.3456	32.8950	638.8409
3835	69.8586	4.6703			24.2346	1.3453	32.8950	587.3166
3836	69.8716	4.6711			23.8115	1.3451	32.8950	566.9888
3837	69.8846	4.6718			23.4732	1.3449	32.8950	550.9914
3838	69.8976	4.6726			23.5705	1.3447	32.8950	555.5687
3839	69.9106	4.6733			23.1473	1.3445	32.8950	535.7998
3840	69.9236	4.6741			22.9111	1.3443	32.8950	524.9173
3841	69.9366	4.6749			22.4752	1.3440	32.8950	505.1347
3842	69.9496	4.6756			22.3284	1.3438	32.8950	498.5579
3843	69.9626	4.6764			22.8988	1.3436	32.8950	524.3551
3844	69.9756	4.6771			22.5394	1.3434	32.8950	508.0227
3845	69.9886	4.6779			21.6946	1.3432	32.8950	470.6537
3846	70.0016	4.6786			21.8571	1.3429	32.8950	477.7310
3847	70.0146	4.6794			21.5616	1.3427	32.8950	464.9014
3848	70.0276	4.6802			21.1443	1.3425	32.8950	447.0800
3849	70.0406	4.6809			20.8761	1.3423	32.8950	435.8103
3850	70.0536	4.6817			21.0452	1.3421	32.8950	442.8995
3851	70.0666	4.6824			21.0191	1.3419	32.8950	441.8035
3852	70.0796	4.6832			20.9247	1.3416	32.8950	437.8432
3853	70.0926	4.6840			21.0161	1.3414	32.8950	441.6757
3854	70.1056	4.6847			20.6043	1.3412	32.8950	424.5354
3855	70.1186	4.6855			20.1517	1.3410	32.8950	406.0896
3856	70.1316	4.6862			19.7486	1.3408	32.8950	390.0078
3857	70.1446	4.6870			20.2767	1.3406	32.8950	411.1461
3858	70.1576	4.6877			20.7064	1.3403	32.8950	428.7560
3859	70.1706	4.6885			20.5758	1.3401	32.8950	423.3631
3860	70.1836	4.6893			20.2675	1.3399	32.8950	410.7723
3861	70.1966	4.6900			19.6470	1.3397	32.8950	386.0030
3862	70.2096	4.6908			19.7162	1.3395	32.8950	388.7296
3863	70.2226	4.6915			19.5560	1.3393	32.8950	382.4390
3864	70.2356	4.6923			20.1282	1.3390	32.8950	405.1456
3865	70.2486	4.6930			20.1608	1.3388	32.8950	406.4560
3866	70.2616	4.6938			19.2545	1.3386	32.8950	370.7370
3867	70.2746	4.6946			19.8510	1.3384	32.8950	394.0624
3868	70.2876	4.6953			19.7203	1.3382	32.8950	388.8909
3869	70.3006	4.6961			19.2811	1.3380	32.8950	371.7590
3870	70.3136	4.6968			19.6381	1.3378	32.8950	385.6544
3871	70.3266	4.6976			20.0401	1.3375	32.8950	401.6075
3872	70.3396	4.6983			20.0318	1.3373	32.8950	401.2740
3873	70.3526	4.6991			19.9499	1.3371	32.8950	398.0000
3874	70.3656	4.6998			19.3839	1.3369	32.8950	375.7345
3875	70.3786	4.7006			19.3138	1.3367	32.8950	373.0247
3876	70.3916	4.7014			19.6240	1.3365	32.8950	385.1021
3877	70.4046	4.7021			19.5364	1.3362	32.8950	381.6709
3878	70.4176	4.7029			19.0280	1.3360	32.8950	362.0634
3879	70.4306	4.7036			19.1512	1.3358	32.8950	366.7668
3880	70.4436	4.7044			19.2802	1.3356	32.8950	371.7270
3881	70.4566	4.7051			19.1839	1.3354	32.8950	368.0233
3882	70.4696	4.7059			19.5171	1.3352	32.8950	380.9153
3883	70.4826	4.7067			19.6958	1.3350	32.8950	387.9264
3884	70.4956	4.7074			19.9031	1.3347	32.8950	396.1319
3885	70.5086	4.7082			19.8668	1.3345	32.8950	394.6882
3886	70.5216	4.7089			19.5868	1.3343	32.8950	383.6445
3887	70.5346	4.7097			19.5335	1.3341	32.8950	381.5581
3888	70.5476	4.7104			18.9692	1.3339	32.8950	359.8321
3889	70.5606	4.7112			18.4968	1.3337	32.8950	342.1298
3890	70.5736	4.7119			18.8242	1.3335	32.8950	354.3514
3891	70.5866	4.7127			18.6434	1.3332	32.8950	347.5755
3892	70.5996	4.7135			18.6038	1.3330	32.8950	346.1000
3893	70.6126	4.7142			19.1872	1.3328	32.8950	368.1483
3894	70.6256	4.7150			19.1809	1.3326	32.8950	367.9072
3895	70.6386	4.7157			18.3766	1.3324	32.8950	337.7010
3896	70.6516	4.7165			19.0307	1.3322	32.8950	362.1681
3897	70.6646	4.7172			19.2911	1.3320	32.8950	372.1460
3898	70.6776	4.7180			19.0611	1.3318	32.8950	363.3261
3899	70.6906	4.7187			18.7784	1.3315	32.8950	352.6288
3900	70.7036	4.7195			18.2816	1.3313	32.8950	334.2181
3901	70.7166	4.7202			19.4617	1.3311	32.8950	378.7579
3902	70.7296	4.7210			19.4745	1.3309	32.8950	379.2580
3903	70.7426	4.7218			19.8802	1.3307	32.8950	395.2219
3904	70.7556	4.7225			19.2920	1.3305	32.8950	372.1803
3905	70.7686	4.7233			19.1324	1.3303	32.8950	366.0502
3906	70.7816	4.7240			19.0953	1.3301	32.8950	364.6291
3907	70.7946	4.7248			19.5646	1.3298	32.8950	382.7741
3908	70.8076	4.7255			18.8221	1.3296	32.8950	354.2697
3909	70.8206	4.7263			19.1867	1.3294	32.8950	368.1308
3910	70.8336	4.7270			19.3413	1.3292	32.8950	374.0847
3911	70.8466	4.7278			18.8301	1.3290	32.8950	354.5735
3912	70.8596	4.7285			18.7385	1.3288	32.8950	351.1325
3913	70.8726	4.7293			18.8521	1.3286	32.8950	355.4015
3914	70.8856	4.7301			18.2029	1.3284	32.8950	331.3456
3915	70.8986	4.7308			17.8492	1.3281	32.8950	318.5947
3916	70.9116	4.7316			18.5390	1.3279	32.8950	343.6959
3917	70.9246	4.7323			18.9565	1.3277	32.8950	359.3471
3918	70.9376	4.7331			19.8539	1.3275	32.8950	394.1791
3919	70.9506	4.7338			19.2878	1.3273	32.8950	372.0190
3920	70.9636	4.7346			18.4544	1.3271	32.8950	340.5655
3921	70.9766	4.7353			17.7937	1.3269	32.8950	316.6141
3922	70.9896	4.7361			18.4658	1.3267	32.8950	340.9874
3923	71.0026	4.7368			18.9781	1.3265	32.8950	360.1694
3924	71.0156	4.7376			19.0125	1.3262	32.8950	361.4764
3925	71.0286	4.7383			18.7759	1.3260	32.8950	352.5348
3926	71.0416	4.7391			17.8553	1.3258	32.8950	318.8134
3927	71.0546	4.7398			18.7095	1.3256	32.8950	350.0450
3928	71.0676	4.7406			18.7490	1.3254	32.8950	351.5266
3929	71.0806	4.7414			19.1193	1.3252	32.8950	365.5467
3930	71.0936	4.7421			18.6539	1.3250	32.8950	347.9695
3931	71.1066	4.7429			18.6005	1.3248	32.8950	345.9786
3932	71.1196	4.7436			18.4937	1.3246	32.8950	342.0183
3933	71.1326	4.7444			17.7037	1.3243	32.8950	313.4207
3934	71.1456	4.7451			19.9223	1.3241	32.8950	396.8992
3935	71.1586	4.7459			19.0850	1.3239	32.8950	364.2366
3936	71.1716	4.7466			18.7746	1.3237	32.8950	352.4870
3937	71.1846	4.7474			18.6352	1.3235	32.8950	347.2710
3938	71.1976	4.7481			19.4392	1.3233	32.8950	377.8841
3939	71.2106	4.7489			19.1098	1.3231	32.8950	365.1846
3940	71.2236	4.7496			19.2936	1.3229	32.8950	372.2443
3941	71.2366	4.7504			19.1246	1.3227	32.8950	365.7511
3942	71.2496	4.7511			20.0882	1.3225	32.8950	403.5363
3943	71.2626	4.7519			18.6476	1.3223	32.8950	347.7335
3944	71.2756	4.7526			18.5339	1.3220	32.8950	343.5054
3945	71.2886	4.7534			19.3922	1.3218	32.8950	376.0578
3946	71.3016	4.7541			18.4128	1.3216	32.8950	339.0313
3947	71.3146	4.7549			17.7502	1.3214	32.8950	315.0684
3948	71.3276	4.7556			18.6989	1.3212	32.8950	349.6497
3949	71.3406	4.7564			18.7847	1.3210	32.8950	352.8663
3950	71.3536	4.7572			18.7181	1.3208	32.8950	350.3664
3951	71.3666	4.7579			18.7514	1.3206	32.8950	351.6138
3952	71.3796	4.7587			18.4619	1.3204	32.8950	340.8424
3953	71.3926	4.7594			17.7753	1.3202	32.8950	315.9626
3954	71.4056	4.7602			17.8697	1.3200	32.8950	319.3255
3955	71.4186	4.7609			17.4238	1.3197	32.8950	303.5871
3956	71.4316	4.7617			18.4091	1.3195	32.8950	338.8932
3957	71.4446	4.7624			19.7135	1.3193	32.8950	388.6206
3958	71.4576	4.7632			18.7311	1.3191	32.8950	350.8543
3959	71.4706	4.7639			18.4465	1.3189	32.8950	340.2751
3960	71.4836	4.7647			18.4231	1.3187	32.8950	339.4120
3961	71.4966	4.7654			18.1718	1.3185	32.8950	330.2156
3962	71.5096	4.7662			18.4461	1.3183	32.8950	340.2572
3963	71.5226	4.7669			18.5084	1.3181	32.8950	342.5609
3964	71.5356	4.7677			18.2446	1.3179	32.8950	332.8652
3965	71.5486	4.7684			18.8428	1.3177	32.8950	355.0513
3966	71.5616	4.7692			18.5378	1.3175	32.8950	343.6518
3967	71.5746	4.7699			18.5811	1.3173	32.8950	345.2590
3968	71.5876	4.7707			18.5490	1.3170	32.8950	344.0650
3969	71.6006	4.7714			18.6324	1.3168	32.8950	347.1678
3970	71.6136	4.7722			18.7617	1.3166	32.8950	352.0000
3971	71.6266	4.7729			18.4180	1.3164	32.8950	339.2226
3972	71.6396	4.7737			18.2591	1.3162	32.8950	333.3941
3973	71.6526	4.7744			18.9818	1.3160	32.8950	360.3099
3974	71.6656	4.7752			18.8682	1.3158	32.8950	356.0102
3975	71.6786	4.7759			18.8207	1.3156	32.8950	354.2189
3976	71.6916	4.7767			18.7953	1.3154	32.8950	353.2645
3977	71.7046	4.7774			18.8409	1.3152	32.8950	354.9783
3978	71.7176	4.7782			18.9370	1.3150	32.8950	358.6101
3979	71.7306	4.7789			18.7867	1.3148	32.8950	352.9419
3980	71.7436	4.7797			18.4125	1.3146	32.8950	339.0213
3981	71.7566	4.7804			18.7468	1.3144	32.8950	351.4427
3982	71.7696	4.7812			18.7891	1.3142	32.8950	353.0307
3983	71.7826	4.7819			18.4472	1.3139	32.8950	340.2982
3984	71.7956	4.7827			18.1093	1.3137	32.8950	327.9450
3985	71.8086	4.7834			17.9792	1.3135	32.8950	323.2509
3986	71.8216	4.7842			18.8200	1.3133	32.8950	354.1922
3987	71.8346	4.7849			19.0578	1.3131	32.8950	363.2012
3988	71.8476	4.7857			19.3213	1.3129	32.8950	373.3135
3989	71.8606	4.7864			19.4377	1.3127	32.8950	377.8240
3990	71.8736	4.7872			18.8309	1.3125	32.8950	354.6015
3991	71.8866	4.7879			18.2414	1.3123	32.8950	332.7500
3992	71.8996	4.7887			18.3413	1.3121	32.8950	336.4036
3993	71.9126	4.7894			19.0173	1.3119	32.8950	361.6591
3994	71.9256	4.7902			18.8201	1.3117	32.8950	354.1977
3995	71.9386	4.7909			18.6250	1.3115	32.8950	346.8891
3996	71.9516	4.7917			18.4476	1.3113	32.8950	340.3149
3997	71.9646	4.7924			17.9691	1.3111	32.8950	322.8879
3998	71.9776	4.7932			17.5415	1.3109	32.8950	307.7027
3999	71.9906	4.7939			17.7845	1.3107	32.8950	316.2900
4000	72.0036	4.7947			18.5990	1.3105	32.8950	345.9213
4001	72.0166	4.7954			19.4881	1.3103	32.8950	379.7844
4002	72.0296	4.7962			19.0760	1.3100	32.8950	363.8940
4003	72.0426	4.7969			19.1002	1.3098	32.8950	364.8187
4004	72.0556	4.7977			19.0521	1.3096	32.8950	362.9824
4005	72.0686	4.7984			18.2143	1.3094	32.8950	331.7592
4006	72.0816	4.7992			19.0241	1.3092	32.8950	361.9175
4007	72.0946	4.7999			19.1761	1.3090	32.8950	367.7239
4008	72.1076	4.8006			18.5091	1.3088	32.8950	342.5885
4009	72.1206	4.8014			18.0094	1.3086	32.8950	324.3386
4010	72.1336	4.8021			19.0147	1.3084	32.8950	361.5570
4011	72.1466	4.8029			18.9122	1.3082	32.8950	357.6729
4012	72.1596	4.8036			18.6977	1.3080	32.8950	349.6049
4013	72.1726	4.8044			18.7156	1.3078	32.8950	350.2746
4014	72.1856	4.8051			18.4070	1.3076	32.8950	338.8189
4015	72.1986	4.8059			18.1082	1.3074	32.8950	327.9058
4016	72.2116	4.8066			19.0803	1.3072	32.8950	364.0567
4017	72.2246	4.8074			18.8230	1.3070	32.8950	354.3040
4018	72.2376	4.8081			18.7584	1.3068	32.8950	351.8791
4019	72.2506	4.8089			18.0136	1.3066	32.8950	324.4887
4020	72.2636	4.8096			17.6922	1.3064	32.8950	313.0124
4021	72.2766	4.8104			18.6845	1.3062	32.8950	349.1123
4022	72.2896	4.8111			18.5847	1.3060	32.8950	345.3916
4023	72.3026	4.8119			17.5883	1.3058	32.8950	309.3469
4024	72.3156	4.8126			18.7198	1.3056	32.8950	350.4313
4025	72.3286	4.8134			18.2682	1.3054	32.8950	333.7264
4026	72.3416	4.8141			18.5524	1.3052	32.8950	344.1917
4027	72.3546	4.8149			19.0166	1.3050	32.8950	361.6304
4028	72.3676	4.8156			18.8483	1.3048	32.8950	355.2573
4029	72.3806	4.8163			18.9922	1.3046	32.8950	360.7034
4030	72.3936	4.8171			18.7543	1.3044	32.8950	351.7236
4031	72.4066	4.8178			18.4462	1.3042	32.8950	340.2622
4032	72.4196	4.8186			18.9740	1.3039	32.8950	360.0127
4033	72.4326	4.8193			19.0781	1.3037	32.8950	363.9731
4034	72.4456	4.8201			18.7670	1.3035	32.8950	352.1999
4035	72.4586	4.8208			18.4741	1.3033	32.8950	341.2924
4036	72.4716	4.8216			19.4323	1.3031	32.8950	377.6129
4037	72.4846	4.8223			17.9384	1.3029	32.8950	321.7855
4038	72.4976	4.8231			17.9922	1.3027	32.8950	323.7183
4039	72.5106	4.8238			18.9107	1.3025	32.8950	357.6143
4040	72.5236	4.8246			18.1016	1.3023	32.8950	327.6667
4041	72.5366	4.8253			18.0024	1.3021	32.8950	324.0861
4042	72.5496	4.8260			18.1998	1.3019	32.8950	331.2317
4043	72.5626	4.8268			18.4403	1.3017	32.8950	340.0464
4044	72.5756	4.8275			18.8453	1.3015	32.8950	355.1459
4045	72.5886	4.8283			18.9637	1.3013	32.8950	359.6226
4046	72.6016	4.8290			19.0872	1.3011	32.8950	364.3214
4047	72.6146	4.8298			18.8347	1.3009	32.8950	354.7478
4048	72.6276	4.8305			18.2178	1.3007	32.8950	331.8893
4049	72.6406	4.8313			18.5658	1.3005	32.8950	344.6901
4050	72.6536	4.8320			18.2074	1.3003	32.8950	331.5083
4051	72.6666	4.8328			18.6209	1.3001	32.8950	346.7372
4052	72.6796	4.8335			18.5624	1.2999	32.8950	344.5621
4053	72.6926	4.8342			19.2360	1.2997	32.8950	370.0238
4054	72.7056	4.8350			19.0286	1.2995	32.8950	362.0870
4055	72.7186	4.8357			19.3061	1.2993	32.8950	372.7245
4056	72.7316	4.8365			18.9378	1.2991	32.8950	358.6388
4057	72.7446	4.8372			18.7682	1.2989	32.8950	352.2449
4058	72.7576	4.8380			18.3805	1.2987	32.8950	337.8411
4059	72.7706	4.8387			18.1877	1.2985	32.8950	330.7941
4060	72.7836	4.8395			19.0241	1.2983	32.8950	361.9159
4061	72.7966	4.8402			18.9089	1.2981	32.8950	357.5449
4062	72.8096	4.8410			18.1808	1.2979	32.8950	330.5400
4063	72.8226	4.8417			18.3847	1.2977	32.8950	337.9987
4064	72.8356	4.8424			18.8126	1.2975	32.8950	353.9137
4065	72.8486	4.8432			18.9209	1.2973	32.8950	358.0000
4066	72.8616	4.8439			18.8150	1.2971	32.8950	354.0050
4067	72.8746	4.8447			19.1766	1.2969	32.8950	367.7417
4068	72.8876	4.8454			18.9697	1.2967	32.8950	359.8504
4069	72.9006	4.8462			18.5816	1.2965	32.8950	345.2755
4070	72.9136	4.8469			18.8288	1.2963	32.8950	354.5228
4071	72.9266	4.8477			18.9452	1.2961	32.8950	358.9189
4072	72.9396	4.8484			18.8302	1.2959	32.8950	354.5748
4073	72.9526	4.8491			18.1588	1.2957	32.8950	329.7415
4074	72.9656	4.8499			18.4179	1.2955	32.8950	339.2173
4075	72.9786	4.8506			18.9249	1.2953	32.8950	358.1531
4076	72.9916	4.8514			18.8574	1.2951	32.8950	355.6004
4077	73.0046	4.8521			18.8770	1.2949	32.8950	356.3401
4078	73.0176	4.8529			18.7150	1.2947	32.8950	350.2518
4079	73.0306	4.8536			18.1691	1.2945	32.8950	330.1159
4080	73.0436	4.8544			18.2689	1.2943	32.8950	333.7536
4081	73.0566	4.8551			18.8075	1.2941	32.8950	353.7209
4082	73.0696	4.8558			18.9201	1.2939	32.8950	357.9717
4083	73.0826	4.8566			18.6026	1.2937	32.8950	346.0570
4084	73.0956	4.8573			18.5023	1.2935	32.8950	342.3339
4085	73.1086	4.8581			18.6304	1.2934	32.8950	347.0908
4086	73.1216	4.8588			18.7121	1.2932	32.8950	350.1412
4087	73.1346	4.8596			18.7829	1.2930	32.8950	352.7978
4088	73.1476	4.8603			18.5734	1.2928	32.8950	344.9722
4089	73.1606	4.8610			18.7334	1.2926	32.8950	350.9404
4090	73.1736	4.8618			19.3054	1.2924	32.8950	372.6985
4091	73.1866	4.8625			19.8460	1.2922	32.8950	393.8620
4092	73.1996	4.8633			19.3793	1.2920	32.8950	375.5565
4093	73.2126	4.8640			18.3778	1.2918	32.8950	337.7440
4094	73.2256	4.8648			18.4820	1.2916	32.8950	341.5839
4095	73.2386	4.8655			17.8705	1.2914	32.8950	319.3534
4096	73.2516	4.8662			17.9134	1.2912	32.8950	320.8905
4097	73.2646	4.8670			18.3698	1.2910	32.8950	337.4483
4098	73.2776	4.8677			18.6909	1.2908	32.8950	349.3483
4099	73.2906	4.8685			18.3522	1.2906	32.8950	336.8027
4100	73.3036	4.8692			18.2034	1.2904	32.8950	331.3651
4101	73.3166	4.8700			19.3379	1.2902	32.8950	373.9556
4102	73.3296	4.8707			19.0859	1.2900	32.8950	364.2723
4103	73.3426	4.8714			18.2707	1.2898	32.8950	333.8182
4104	73.3556	4.8722			18.3102	1.2896	32.8950	335.2624
4105	73.3686	4.8729			18.9351	1.2894	32.8950	358.5383
4106	73.3816	4.8737			18.5990	1.2892	32.8950	345.9243
4107	73.3946	4.8744			18.5482	1.2890	32.8950	344.0361
4108	73.4076	4.8751			18.7280	1.2888	32.8950	350.7364
4109	73.4206	4.8759			19.0640	1.2886	32.8950	363.4350
4110	73.4336	4.8766			19.1295	1.2884	32.8950	365.9368
4111	73.4466	4.8774			18.9473	1.2882	32.8950	359.0000
4112	73.4596	4.8781			19.1014	1.2880	32.8950	364.8633
4113	73.4726	4.8789			19.5094	1.2878	32.8950	380.6167
4114	73.4856	4.8796			18.9418	1.2876	32.8950	358.7911
4115	73.4986	4.8803			19.3371	1.2874	32.8950	373.9222
4116	73.5116	4.8811			19.1651	1.2873	32.8950	367.3029
4117	73.5246	4.8818			18.9978	1.2871	32.8950	360.9175
4118	73.5376	4.8826			19.2614	1.2869	32.8950	371.0000
4119	73.5506	4.8833			19.0862	1.2867	32.8950	364.2826
4120	73.5636	4.8840			18.1701	1.2865	32.8950	330.1513
4121	73.5766	4.8848			19.3804	1.2863	32.8950	375.5980
4122	73.5896	4.8855			18.9500	1.2861	32.8950	359.1018
4123	73.6026	4.8863			19.2511	1.2859	32.8950	370.6067
4124	73.6156	4.8870			19.7628	1.2857	32.8950	390.5673
4125	73.6286	4.8878			18.8424	1.2855	32.8950	355.0351
4126	73.6416	4.8885			18.6344	1.2853	32.8950	347.2425
4127	73.6546	4.8892			19.7683	1.2851	32.8950	390.7874
4128	73.6676	4.8900			20.0168	1.2849	32.8950	400.6703
4129	73.6806	4.8907			18.9181	1.2847	32.8950	357.8959
4130	73.6936	4.8915			19.4568	1.2845	32.8950	378.5688
4131	73.7066	4.8922			19.1285	1.2843	32.8950	365.8978
4132	73.7196	4.8929			20.1958	1.2841	32.8950	407.8685
4133	73.7326	4.8937			19.8986	1.2839	32.8950	395.9545
4134	73.7456	4.8944			18.7721	1.2837	32.8950	352.3911
4135	73.7586	4.8952			18.9438	1.2836	32.8950	358.8683
4136	73.7716	4.8959			19.2272	1.2834	32.8950	369.6839
4137	73.7846	4.8966			18.5225	1.2832	32.8950	343.0824
4138	73.7976	4.8974			19.6409	1.2830	32.8950	385.7654
4139	73.8106	4.8981			18.3619	1.2828	32.8950	337.1590
4140	73.8236	4.8989			18.9267	1.2826	32.8950	358.2210
4141	73.8366	4.8996			18.8518	1.2824	32.8950	355.3917
4142	73.8496	4.9003			19.0580	1.2822	32.8950	363.2056
4143	73.8626	4.9011			17.5781	1.2820	32.8950	308.9896
4144	73.8756	4.9018			18.5720	1.2818	32.8950	344.9187
4145	73.8886	4.9026			18.8726	1.2816	32.8950	356.1738
4146	73.9016	4.9033			19.9496	1.2814	32.8950	397.9860
4147	73.9146	4.9040			19.6223	1.2812	32.8950	385.0333
4148	73.9276	4.9048			19.6101	1.2810	32.8950	384.5566
4149	73.9406	4.9055			19.6214	1.2808	32.8950	385.0000
4150	73.9536	4.9063			20.4115	1.2806	32.8950	416.6295
4151	73.9666	4.9070			19.3726	1.2805	32.8950	375.2989
4152	73.9796	4.9077			19.3164	1.2803	32.8950	373.1251
4153	73.9926	4.9085			18.9671	1.2801	32.8950	359.7508
4154	74.0056	4.9092			19.5894	1.2799	32.8950	383.7433
4155	74.0186	4.9099			19.8921	1.2797	32.8950	395.6965
4156	74.0316	4.9107			18.9712	1.2795	32.8950	359.9046
4157	74.0446	4.9114			19.7727	1.2793	32.8950	390.9594
4158	74.0576	4.9122			19.1403	1.2791	32.8950	366.3512
4159	74.0706	4.9129			19.3982	1.2789	32.8950	376.2916
4160	74.0836	4.9136			19.2182	1.2787	32.8950	369.3374
4161	74.0966	4.9144			19.4356	1.2785	32.8950	377.7410
4162	74.1096	4.9151			18.9783	1.2783	32.8950	360.1748
4163	74.1226	4.9159			19.2169	1.2781	32.8950	369.2875
4164	74.1356	4.9166			18.7995	1.2780	32.8950	353.4230
4165	74.1486	4.9173			18.4463	1.2778	32.8950	340.2659
4166	74.1616	4.9181			18.9350	1.2776	32.8950	358.5343
4167	74.1746	4.9188			18.9396	1.2774	32.8950	358.7085
4168	74.1876	4.9195			19.4471	1.2772	32.8950	378.1889
4169	74.2006	4.9203			19.7411	1.2770	32.8950	389.7123
4170	74.2136	4.9210			19.7231	1.2768	32.8950	389.0000
4171	74.2266	4.9218			19.6438	1.2766	32.8950	385.8801
4172	74.2396	4.9225			19.1361	1.2764	32.8950	366.1922
4173	74.2526	4.9232			18.9214	1.2762	32.8950	358.0207
4174	74.2656	4.9240			19.4378	1.2760	32.8950	377.8266
4175	74.2786	4.9247			19.7040	1.2758	32.8950	388.2471
4176	74.2916	4.9255			19.5111	1.2757	32.8950	380.6819
4177	74.3046	4.9262			19.6510	1.2755	32.8950	386.1601
4178	74.3176	4.9269			19.1961	1.2753	32.8950	368.4916
4179	74.3306	4.9277			18.6109	1.2751	32.8950	346.3662
4180	74.3436	4.9284			18.5886	1.2749	32.8950	345.5347
4181	74.3566	4.9291			18.9781	1.2747	32.8950	360.1686
4182	74.3696	4.9299			19.1929	1.2745	32.8950	368.3664
4183	74.3826	4.9306			19.1712	1.2743	32.8950	367.5344
4184	74.3956	4.9314			19.4786	1.2741	32.8950	379.4149
4185	74.4086	4.9321			19.5990	1.2739	32.8950	384.1194
4186	74.4216	4.9328			19.4203	1.2737	32.8950	377.1491
4187	74.4346	4.9336			19.1942	1.2736	32.8950	368.4173
4188	74.4476	4.9343			19.1812	1.2734	32.8950	367.9190
4189	74.4606	4.9350			19.5367	1.2732	32.8950	381.6808
4190	74.4736	4.9358			19.3136	1.2730	32.8950	373.0170
4191	74.4866	4.9365			19.1172	1.2728	32.8950	365.4684
4192	74.4996	4.9372			19.6002	1.2726	32.8950	384.1688
4193	74.5126	4.9380			19.5185	1.2724	32.8950	380.9715
4194	74.5256	4.9387			19.4727	1.2722	32.8950	379.1873
4195	74.5386	4.9395			19.2906	1.2720	32.8950	372.1254
4196	74.5516	4.9402			19.2459	1.2719	32.8950	370.4056
4197	74.5646	4.9409			19.6995	1.2717	32.8950	388.0720
